modelo_equipamento,num_série_equipamento,Quant,des_nome_equipamento,des_categoria,num_potencia,des_potencia,Marca,Id_sala,Setor,num_andar,des_nome_generico_equipamento,idade_equipamento,observ,responsável pela contagem,,,,,,,,,,,,,,,,,
,,1,,Informática,40,W,LG,Propesq,PROPESQ,7,Computador,,,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
,,1,,Informática,100,W,Dell,Propesq,PROPESQ,7,Computador,,,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
EN039,,1,,Informática,300,W,PowerTek,Propesq,PROPESQ,7,Nobreak,,,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
,,1,,Climatização,12000,BTU,AGRATTO,Propesq,PROPESQ,7,Ar Condicionado,,,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
,,1,,Informática,5,W,IntelBras,Propesq,PROPESQ,7,Telefone,,,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
Tubo Led 1G3,6660,4,LÂMPADAS TUBULARES LED,Iluminação,18,W,INTRAL,Propesq,PROPESQ,7,Lâmpadas,,,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
,,1,,Informática,40,W,Positivo,Propesq-Gabinete-ViceReitoria,PROPESQ,7,Computador,,,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
,,1,,Informática,100,W,Lenovo,Propesq-Gabinete-ViceReitoria,PROPESQ,7,Computador,,,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
,,1,,Informática,14,W,AASTRA,Propesq-Gabinete-ViceReitoria,PROPESQ,7,Telefone,,,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
,,1,,Climatização,9000,BTU,CARRIER,Propesq-Gabinete-ViceReitoria,PROPESQ,7,Ar Condicionado,,,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
Tubo Led 1G3,6660,4,LÂMPADAS TUBULARES LED,Iluminação,18,W,INTRAL,Propesq-Gabinete-ViceReitoria,PROPESQ,7,Lâmpadas,,,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
Tubo Led 1G3,6660,2,LÂMPADAS TUBULARES LED,Iluminação,18,W,INTRAL,Propesq-Secretaria,PROPESQ,7,Lâmpadas,,,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
,,1,,Informática,40,W,HP,Propesq-Secretaria,PROPESQ,7,Computador,,,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
,,1,,Informática,100,W,Lenovo,Propesq-Secretaria,PROPESQ,7,Computador,,,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
,,1,,Informática,14,W,AASTRA,Propesq-Secretaria,PROPESQ,7,Telefone,,,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
,,1,,Climatização,9000,BTU,ELGIN,Propesq-Secretaria,PROPESQ,7,Ar Condicionado,,,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
600VA,,1,NO-BREAK POWERTEK 600VA,Informática,30,W,POWERTEK,HALL PROPESQ,PROPESQ,7,No-break,,,CANTAGEM ?,,,,,,,,,,,,,,,,,
W1942PE-PF,,1,MONITOR LG W1942PE-PF,Informática,36,W,LG,HALL PROPESQ,PROPESQ,7,Computador,,,CANTAGEM ?,,,,,,,,,,,,,,,,,
D173A,,4,MONITOR LENOVO D173A,Informática,20,W,LENOVO,HALL PROPESQ,PROPESQ,7,Computador,,,CANTAGEM ?,,,,,,,,,,,,,,,,,
THINKCENTRE M700 TINY,,4,CPU LENOVO THINKCENTRE M700 TINY,Informática,65,W,LENOVO,HALL PROPESQ,PROPESQ,7,Computador,,,CANTAGEM ?,,,,,,,,,,,,,,,,,
24M24D2,,1,MONITOR POSITIVO LED 24 POLEGADAS 24M24D2,Informática,15,W,POSITIVO,HALL PROGRAD,PROGRAD,7,Computador,,,CANTAGEM ?,,,,,,,,,,,,,,,,,
MASTER C6200 MINIPRO,,1,POSITIVO MASTER C6200 MINIPRO,Informática,65,W,POSITIVO,HALL PROGRAD,PROGRAD,7,Computador,,,CANTAGEM ?,,,,,,,,,,,,,,,,,
MDRD142FGD013,,1,FRIGOBAR MIDEA 93L MDRD142FGD013,Eletrodoméstico,106,W,MIDEA,HALL PROGRAD,PROGRAD,7,Frigobar,,,CANTAGEM ?,,,,,,,,,,,,,,,,,
PH38 THERMO,,1,PHILCO PH38 THERMO,Eletrodoméstico,700,W,PHILCO,HALL PROGRAD,PROGRAD,7,Cafeteira,,,CANTAGEM ?,,,,,,,,,,,,,,,,,
SUPREME,,1,CADENCE SUPREME,Eletrodoméstico,1200,W,CADENCE,HALL PROGRAD,PROGRAD,7,Chaleira Elétrica,,,CANTAGEM ?,,,,,,,,,,,,,,,,,
LCST9F-02I,,1,AR CONDICIONADO CARRIER,Climatização,9000,BTU,CARRIER,HALL PROGRAD,PROGRAD,7,Ar Condicionado,,,CANTAGEM ?,,,,,,,,,,,,,,,,,
,,16,LÂMPADA TUBULAR FLUORESCENTE,Iluminação,30,W,GENÉRICO,HALL PROGRAD,PROGRAD,7,Lâmpadas,,,CANTAGEM ?,,,,,,,,,,,,,,,,,
THINKCENTRE M700 TINY,,4,CPU LENOVO THINKCENTRE M700 TINY,Informática,65,W,LENOVO,HALL PROGRAD,PROGRAD,7,Computador,,,CANTAGEM ?,,,,,,,,,,,,,,,,,
D173A,,1,MONITOR LENOVO D173A,Informática,20,W,LENOVO,HALL PROGRAD,PROGRAD,7,Computador,,,CANTAGEM ?,,,,,,,,,,,,,,,,,
,,1,MONITOR AOC F19L,Informática,37,W,AOC,HALL PROGRAD,PROGRAD,7,Computador,,,CANTAGEM ?,,,,,,,,,,,,,,,,,
Compaq 6005 Pro SFF,,1,CPU HP Compaq 6005 Pro SFF,Informática,240,W,HP,HALL PROGRAD,PROGRAD,7,Computador,,,CANTAGEM ?,,,,,,,,,,,,,,,,,
W1942PE-PF,,1,MONITOR LG,Informática,36,W,LG,HALL PROGRAD,PROGRAD,7,Computador,,,CANTAGEM ?,,,,,,,,,,,,,,,,,
THINKCENTRE M700 TINY,,1,CPU LENOVO THINKCENTRE M700 TINY,Informática,65,W,LENOVO,HALL PROGRAD,PROGRAD,7,Computador,,Ponto,CANTAGEM ?,,,,,,,,,,,,,,,,,
SLN090QLA,,1, AR CONDICIONADO SPLIT SLN090QLA,Climatização,9000,BTU,LG,HALL PROGRAD,PROGRAD,7,Ar Condicionado,,,CANTAGEM ?,,,,,,,,,,,,,,,,,
,,6,LÂMPADA TUBULAR FLUORESCENTE,Iluminação,30,W,GENÉRICO,HALL PROGRAD,PROGRAD,7,Lâmpadas,,,CANTAGEM ?,,,,,,,,,,,,,,,,,
UN46EH5300G,,1,TV SAMSUNG UN46EH5300G,Informática,99,W,SAMSUNG,GABINETE VICE PRÓ-REITOR,PROGRAD,7,Televisão,,,CANTAGEM ?,,,,,,,,,,,,,,,,,
P2217Hc,,1,MONITOR DELL P2217Hc 21.5 POLEGADAS,Informática,17,W,DELL,GABINETE VICE PRÓ-REITOR,PROGRAD,7,Computador,,,CANTAGEM ?,,,,,,,,,,,,,,,,,
OptiPlex 3040M (D10U),,1,CPU DELL Optiplex 3040M,Informática,65.1,W,DELL,GABINETE VICE PRÓ-REITOR,PROGRAD,7,Computador,,,CANTAGEM ?,,,,,,,,,,,,,,,,,
GJC07BV-A6NRND1A,,1,AR CONDICIONADO GREE JANELA,Climatização,7000,BTU,GREE,GABINETE VICE PRÓ-REITOR,PROGRAD,7,Ar Condicionado,,,CANTAGEM ?,,,,,,,,,,,,,,,,,
,,4,LÂMPADA TUBULAR FLUORESCENTE,Iluminação,30,W,GENÉRICO,GABINETE VICE PRÓ-REITOR,PROGRAD,7,Lâmpadas,,,CANTAGEM ?,,,,,,,,,,,,,,,,,
,,16,LÂMPADA TUBULAR FLUORESCENTE,Iluminação,30,W,GENÉRICO,GABINETE VICE PRÓ-REITOR,PROGRAD,7,Lâmpadas,,,CANTAGEM ?,,,,,,,,,,,,,,,,,
50U6305/78G,SGEA02706,1,TV LED AOC de 50 polegadas (com Dolby Audio),Informática,100,w,AOC,Gabinete Pro Reitoria,PROGRAD,7,Televisão,4,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
,,1,Notebook Dell (Linha Inspiron ou Vostro),Informática,65,W,DELL,Gabinete Pro Reitoria,PROGRAD,7,Computador,4,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
Vostro 15 3516 / Reg Model: P112F,,1,Notebook Dell Vostro 15 3516,Informática,65,W,DELL,Gabinete Pro Reitoria,PROGRAD,7,Computador,3,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
CAF201,,1,Cafeteira Elétrica Cadence CAF201,Eletrodoméstico,700,W,Cadence,Gabinete Pro Reitoria,PROGRAD,7,Cafeteira,4,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
7433IP,NJ1 2343011498,1,Telefone IP Aastra 7433IP (Terminal IP),Eletrodoméstico,3,W,AASTRA,Gabinete Pro Reitoria,PROGRAD,7,Ramal,13,Telefone,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
QCM1250 Micro,967GCD4,1,DELL Pro Micro QCM1250 (Mini Computador/Desktop),Informática,75,W,DELL,Gabinete Pro Reitoria,PROGRAD,7,Computador,1,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
LB17MYBEBB/XAZ (Model Code),WYY1THQAQC00614V,1,Monitor Samsung 743B,Informática,35,w,SAMSUNG,Gabinete Pro Reitoria,PROGRAD,7,Computador,16,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
Reg Model: P112F,ST: 6FSQPP3,1,Notebook Dell Vostro 15 3516,Informática,67.85,W,DELL,Gabinete Pro Reitoria,PROGRAD,7,Computador,3,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
LA2205wg (Modelo),3CQ132NQBY,1,"Monitor LCD HP LA2205wg, 22 polegadas",Informática,22,W,HP,Daikin,PROGRAD,7,Computador,14,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
LÂMPADA TUBULAR,,12,LÂMPADA TUBULAR FLUORESCENTE,Iluminação,30,W,GENÉRICO,Daikin,PROGRAD,7,Lâmpadas,,6,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
LÂMPADA TUBULAR,,8,LÂMPADA TUBULAR FLUORESCENTE,Iluminação,30,W,GENÉRICO,Banheiro Pro Reitoria,PROGRAD,7,Lâmpadas,,4,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
,,12,LÂMPADA TUBULAR FLUORESCENTE,Iluminação,30,W,GENÉRICO,704 - COORDGRA,PROGRAD,7,Lâmpadas,,,CONTAGEM VICTÓRIA,,,,,,,,,,,,,,,,,
,,1,Frigobar,Eletrodoméstico,80,W,Consul,704 - COORDGRA,PROGRAD,7,Frigobar,,,CONTAGEM VICTÓRIA,,,,,,,,,,,,,,,,,
ph30 temp,,1,Cafeteira,Eletrodoméstico,800,W,Philco,704 - COORDGRA,PROGRAD,7,Cafeteira,,,CONTAGEM VICTÓRIA,,,,,,,,,,,,,,,,,
LaserJet Managed E52645dn 1PS54A,,1,IMPRESSORA HP LASER JET MANAGED MFP E52645,Informática,780,W,HP,704 - COORDGRA,PROGRAD,7,Impressora,,,CONTAGEM VICTÓRIA,,,,,,,,,,,,,,,,,
,,1,Bebedouro,Eletrodoméstico,154,W,Libell,704 - COORDGRA,PROGRAD,7,Bebedouro,,,CONTAGEM VICTÓRIA,,,,,,,,,,,,,,,,,
,,5,Computador,Informática,240,W,Lenovo,704 - COORDGRA,PROGRAD,7,Computador,,,CONTAGEM VICTÓRIA,,,,,,,,,,,,,,,,,
MONITOR HP TPC-W009,,5,Monitor,Informática,22,W,HP,704 - COORDGRA,PROGRAD,7,Computador,,,CONTAGEM VICTÓRIA,,,,,,,,,,,,,,,,,
,,1,Monitor,Informática,30,W,Lenovo,704 - COORDGRA,PROGRAD,7,Computador,,,CONTAGEM VICTÓRIA,,,,,,,,,,,,,,,,,
,,4,Telefone fixo/ramal,Outros,30,W,Aastra,704 - COORDGRA,PROGRAD,7,Ramal,,,CONTAGEM VICTÓRIA,,,,,,,,,,,,,,,,,
,,1,Ar condicionado Split,Climatização,24000,BTU,Electrolux,704 - COORDGRA,PROGRAD,7,Ar Condicionado,,,CONTAGEM VICTÓRIA,,,,,,,,,,,,,,,,,
,,1,Ar condicionado,Climatização,18000,BTU,Consul,704 - COORDGRA,PROGRAD,7,Ar Condicionado,,,CONTAGEM VICTÓRIA,,,,,,,,,,,,,,,,,
,,1,Chaleira elétrica,Eletrodoméstico,1500,W,Zeex,704 - COORDGRA,PROGRAD,7,Chaleira Elétrica,,,CONTAGEM VICTÓRIA,,,,,,,,,,,,,,,,,
,,1,MONITOR HP LCD E241i,Informática,35,W,HP,709,SAI,7,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
,,1,MONITOR DELL 23 POLEGADAS P2317H,Informática,14.8,W,DELL,709,SAI,7,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
,,1,CPU HP ELITEDESK 705 G1 SFF,Informática,240,W,HP,709,SAI,7,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
,,1,CPU DELL OPTIPLEX 9020,Informática,255,W,DELL,709,SAI,7,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
,,1,TELEFONE MULTITOC,Outros,3,W,MULTITOC,709,SAI,7,Ramal,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
,,1,AR CONDICIONADO KOMECO 9000 BTUS,Climatização,9000,BTU,KOMECO,709,SAI,7,Ar Condicionado,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
,,4,LÂMPADA TUBULAR FLUORESCENTE,Iluminação,30,W,GENÉRICO,709,SAI,7,Lâmpadas,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
QCM1250,ST: 757GCD4,1,Dell Pro Micro,Informática,150,W,Dell,SALA SECRETÁRIO,SAI,7,Computador,0,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
P2421,BR-09TPX1-TVB00-57F-5F6B-A00,1,"Monitor Dell Flat Panel, 24 polegadas",Informática,20,W,Dell,SALA SECRETÁRIO,SAI,7,Computador,0,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
LÂMPADA TUBULAR,,8,LÂMPADA TUBULAR FLUORESCENTE,Iluminação,30,W,GENÉRICO,SALA SECRETÁRIO,SAI,7,Lâmpadas,,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
GWH12QC-D3DNA3C,02TI200608,1,"AR CONDICIONADO SPLIT, 12000 BTUS, FRIO",Climatização,12000,BTU,Elgin,SALA SECRETÁRIO,SAI,7,Ar Condicionado,4,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
QCM1250,557GCD4,1,Dell Pro Micro,Informática,90,W,Dell,NÚCLEO DE AVALIAÇÃO E SALA VICE-SECRETÁRIO,SAI,7,Computador,0,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
P2422H,,1,"Monitor Dell Flat Panel, 24 polegadas",Informática,20,W,Dell,NÚCLEO DE AVALIAÇÃO E SALA VICE-SECRETÁRIO,SAI,7,Computador,1,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
,578634,1,"IMPRESSORA MULTIFUNCIONAL, LASER MONO",Informática,450,w,HP,NÚCLEO DE AVALIAÇÃO E SALA VICE-SECRETÁRIO,SAI,7,Impressora,6,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
P2419H,GHTP789C4L01,2,"Monitor Dell Flat Panel, 24 polegadas",Informática,25,W,Dell,NÚCLEO DE AVALIAÇÃO E SALA VICE-SECRETÁRIO,SAI,7,Computador,7,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
MiniPC-OFFICE-UFRGS,GPB9LZ1,1,COMPUTADOR MINI PC / CPU,Informática,250,w,DELL,NÚCLEO DE AVALIAÇÃO E SALA VICE-SECRETÁRIO,SAI,7,Computador,6,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
ThinkVision L2250p,VSV0802094,1,"Monitor Lenovo, 22 polegadas, VGA",Informática,35,w,Lenovo,NÚCLEO DE AVALIAÇÃO E SALA VICE-SECRETÁRIO,SAI,7,Computador,8,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
P2421,,1,"Monitor Dell Flat Panel, 24 polegadas",Informática,25,w,Dell,NÚCLEO DE AVALIAÇÃO E SALA VICE-SECRETÁRIO,SAI,7,Computador,1,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
P2222H,GTH94M0000,1,"Monitor Dell Flat Panel, 22 polegadas",Informática,20,W,Dell,NÚCLEO DE AVALIAÇÃO E SALA VICE-SECRETÁRIO,SAI,7,Computador,3,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
P2422H,1SA04AE11YB0C2S,1,Monitor Flat Panel Dell/Lenovo,Informática,25,W,Lenovo,NÚCLEO DE AVALIAÇÃO E SALA VICE-SECRETÁRIO,SAI,7,Computador,3,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
GWH12QC-D3DNA3C,02TI200608,1,"AR CONDICIONADO SPLIT, 12000 BTUS, FRIO",Climatização,12000,BTU,Elgin,NÚCLEO DE AVALIAÇÃO E SALA VICE-SECRETÁRIO,SAI,7,Ar Condicionado,4,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
LÂMPADA TUBULAR,,8,LÂMPADA TUBULAR FLUORESCENTE,Iluminação,30,W,GENÉRICO,NÚCLEO DE AVALIAÇÃO E SALA VICE-SECRETÁRIO,SAI,7,Lâmpadas,,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
,,4,MONITOR DELL 23 POLEGADAS P2317H,Informática,14.8,W,DELL,706,SAI,7,Computador,,,Contagem Erick,,,,,,,,,,,,,,,,,
,,4,CPU DELL OPTIPLEX 9020,Informática,255,W,DELL,706,SAI,7,Computador,,,Contagem Erick,,,,,,,,,,,,,,,,,
,,1,TELEFONE MULTITOC,Outros,3,W,MULTITOC,706,SAI,7,Ramal,,,Contagem Erick,,,,,,,,,,,,,,,,,
,,1,AR CONDICIONADO KOMECO 9000 BTUS,Climatização,9000,BTU,KOMECO,706,SAI,7,Ar Condicionado,,,Contagem Erick,,,,,,,,,,,,,,,,,
,,4,LÂMPADA TUBULAR FLUORESCENTE,Iluminação,30,W,GENÉRICO,706,SAI,7,Lâmpadas,,,Contagem Erick,,,,,,,,,,,,,,,,,
,,1,Televisão 40p ,Informática,200,W,LG,706,SAI,7,Televisão,,,Contagem Erick,,,,,,,,,,,,,,,,,
,,1,cafeteira eletrolux 750w,Eletrodoméstico,750,W,OSTER,706,SAI,7,Cafeteira,,,Contagem Erick,,,,,,,,,,,,,,,,,
,,1,chaleira elétrica britania,Eletrodoméstico,1150,W,BRITÂNIA,706,SAI,7,Chaleira Elétrica,,,Contagem Erick,,,,,,,,,,,,,,,,,
,,1,frigobar consul 120L,Eletrodoméstico,200,W,CONSUL,706,SAI,7,Frigobar,,,Contagem Erick,,,,,,,,,,,,,,,,,
,,1,microondas,Eletrodoméstico,1300,W,PANASONIC,706,SAI,7,Microondas,,,Contagem Erick,,,,,,,,,,,,,,,,,
,,16,LÂMPADA TUBULAR FLUORESCENTE,Iluminação,30,W,GENÉRICO,AREA COMUM 7º ANDAR,ÁREA COMUM,7,Lâmpadas,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
,,2,LUMINÁRIA DE EMERGÊNCIA LED 960 LUMENS SEGURIMAX,Iluminação,4,W,SEGURIMAX,AREA COMUM 7º ANDAR,ÁREA COMUM,7,Lâmpada,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
,,4,SENSOR DE PRESENÇA 360º DE SOBREPOR,Iluminação,1.2,W,GENÉRICO,AREA COMUM 7º ANDAR,ÁREA COMUM,7,Sensor de presença,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
P3225-LV MK II,,2,CÂMERA AXIS P3225-LV MK II,Outros,10.2,W,AXIS,AREA COMUM 7º ANDAR,ÁREA COMUM,7,Aparelho de Segurança,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
PLENO,EP10120103678,1,TELEFONE INTELBRAS,Informática,3,W,INTELBRAS,GR619COPA,GABINETE REITORIA,6,Ramal,,,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
SLN090QLA,404AZ0050,1,AR CONDICIONADO LG,Climatização,850W,BTU,LG,GR619COPA,GABINETE REITORIA,6,Ar Condicionado,,,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
BKGRL750110,0,1,TORRADEIRA BAK,Eletrodoméstico,750,W,BAK,GR619COPA,GABINETE REITORIA,6,Torradeira,,,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
PME31,96051020,1,MICROONDAS PHILCO,Eletrodoméstico,1400,W,Philco,GR619COPA,GABINETE REITORIA,6,Microondas,,,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
300000819,5.12347E+12,1,FORNO ELÉTRICO DAKO,Eletrodoméstico,1775,W,DAKO,GR619COPA,GABINETE REITORIA,6,Forno Elétrico,,,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
LU220,KSD988A,1,CHALEIRA ELÉTRICA,Eletrodoméstico,1500,W,LUNA,GR619COPA,GABINETE REITORIA,6,Chaleira Elétrica,,,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
ECI02EP,2432001348K42A01Y,1,FOGÃO ELÉTRICO EOS,Eletrodoméstico,3500,W,EOS,GR619COPA,GABINETE REITORIA,6,Fogão Elétrico,,,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
ABBP01N-03,2.70225E+15,1,BEBEDOURO DE MESA AGRATTO,Eletrodoméstico,65,W,AGRATTO,GR619COPA,GABINETE REITORIA,6,Refrigerador de agua,,,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
CRC24C8ANA,JM4130171,1,GELADEIRA CONSUL CRC24C8ANA,Eletrodoméstico,90,W,CONSUL,GR619COPA,GABINETE REITORIA,6,Geladeira,,,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
Tubo Led 1G3,6660,4,LÂMPADA TUBULAR LED,Iluminação,18,W,INTRAL,REUNCOPA,GABINETE REITORIA,6,Lâmpadas,,4,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
Tubo Led 1G3,6660,4,LÂMPADA TUBULAR LED,Iluminação,18,W,INTRAL,GR619COPA,GABINETE REITORIA,6,Lâmpadas,,Tuboladas,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
ASWH09A2EN,C32012861001813,1,AR CONDICIONADO MITSUO,Climatização,9000,BTU,MITSUO,REUNCOPA,GABINETE REITORIA,6,Ar Condicionado,15,,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
E52645,BRBST330S7,1,IMPRESSORA HP LASER JET MANAGED MFP E52645,Informática,780,W,HP,RELINTER,GABINETE REITORIA,6,Impressora,,,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
Tubo Led 1G3,6660,16,LÂMPADA TUBULAR LED,Iluminação,18,W,INTRAL,RELINTER,GABINETE REITORIA,6,Lâmpadas,16,,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
AT495AV#341,BRG114M0F,6,CPU HP,Informática,50,W,HP,RELINTER,GABINETE REITORIA,6,Computador,,,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
KFR32GW,0,1,AR CONDICIONADO AUSTIN 12000 BTUS,Climatização,12000,BTU,AUSTIN,RELINTER,GABINETE REITORIA,6,Ar Condicionado,,1200W,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
SRQI-12000-2,0,1,AR CONDICIONADO ELGIN 12000 BTUS,Climatização,12000,BTU,ELGIN,RELINTER,GABINETE REITORIA,6,Ar Condicionado,,3516W,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
ZOA215RB,0911B20840,1,AR CONDICIONADO CARRIER 15500 BTUS,Climatização,15500,BTU,CARRIER,RELINTER,GABINETE REITORIA,6,Ar Condicionado,14,1800W,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
7433IP,NJ12343011890,3,TELEFONE AASTRA,Informática,2,W,AASTRA,RELINTER,GABINETE REITORIA,6,Ramal,,,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
NM274A,3CQ216C82E,6,MONITOR HP,Informática,22,W,HP,RELINTER,GABINETE REITORIA,6,Computador,,,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
Tubo Led 1G3,6660,1,LÂMPADA TUBULAR LED,Iluminação,18,W,INTRAL,SECRETARIA,GABINETE REITORIA,6,Lâmpadas,18,,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
HEQI18B2FB,0,1,AR CONDICIONADO ELGIN 18000 BTUS,Climatização,18000,BTU,ELGIN,SECRETARIA,GABINETE REITORIA,6,Ar Condicionado,,,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
NM274A,3CQ216C82E,10,MONITOR HP,Informática,22,W,HP,SECRETARIA,GABINETE REITORIA,6,Computador,,,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
AT495AV#341,BRG114M0F,6,CPU HP,Informática,50,W,HP,SECRETARIA,GABINETE REITORIA,6,Computador,,,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
LN52B550K1MXZD,A1783XNS701023K,1,TELEVISÃO SAMSUNG 52 POLEGADAS,Informática,230,W,SAMSUNG,SECRETARIA,GABINETE REITORIA,6,Televisão,,,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
E52645,BRCST390GK,1,IMPRESSORA HP COLOR LASER JET MANAGED MFP E786,Informática,800,W,HP,SECRETARIA,GABINETE REITORIA,6,Impressora,,,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
Tubo Led 1G3,6660,2,LÂMPADA TUBULAR LED,Iluminação,18,W,INTRAL,BANHEIRO6MASC,GABINETE REITORIA,6,Lâmpadas,,,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
Tubo Led 1G3,6660,2,LÂMPADA TUBULAR LED,Iluminação,18,W,INTRAL,BANHEIRO6FEM,GABINETE REITORIA,6,Lâmpadas,,,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
NM274A,3CQ216C82E,3,MONITOR HP,Informática,22,W,HP,GABINETEDOREITOR-CERIMONIAL,GABINETE REITORIA,6,Computador,,,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
AT495AV#341,BRG114M0F,3,CPU HP,Informática,50,W,HP,GABINETEDOREITOR-CERIMONIAL,GABINETE REITORIA,6,Computador,,,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
7433IP,NJ12343011890,3,TELEFONE AASTRA,Informática,2,W,AASTRA,GABINETEDOREITOR-CERIMONIAL,GABINETE REITORIA,6,Ramal,,,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
Tubo Led 1G3,6660,4,LÂMPADA TUBULAR LED,Iluminação,18,W,INTRAL,GABINETEDOREITOR-CERIMONIAL,GABINETE REITORIA,6,Lâmpadas,,,CANTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
